path,name,msa_num_seqs,iptms,ptms,best_model,iptm_best_model,ptm_best_model,num_seeds,num_protein_chains,num_proteins
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_4,orfm.bz_7.1_4,2,"[None, None, None, None, None]","[0.1, 0.11, 0.1, 0.1, 0.1]",model_2_seed_000,,0.11,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_5,orfm.bz_7.1_5,2,"[None, None, None, None, None]","[0.12, 0.11, 0.11, 0.11, 0.14]",model_2_seed_000,,0.12,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_6,orfm.bz_7.1_6,2,"[None, None, None, None, None]","[0.29, 0.21, 0.31, 0.35, 0.31]",model_1_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_7,orfm.bz_7.1_7,2,"[None, None, None, None, None]","[0.35, 0.37, 0.39, 0.32, 0.36]",model_1_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_8,orfm.bz_7.1_8,2,"[None, None, None, None, None]","[0.33, 0.59, 0.39, 0.49, 0.56]",model_2_seed_000,,0.59,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_9,orfm.bz_7.1_9,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_11,orfm.bz_7.1_11,2,"[None, None, None, None, None]","[0.31, 0.32, 0.32, 0.31, 0.31]",model_4_seed_000,,0.32,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_12,orfm.bz_7.1_12,2,"[None, None, None, None, None]","[0.27, 0.27, 0.3, 0.29, 0.24]",model_5_seed_000,,0.29,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_13,orfm.bz_7.1_13,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_1_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_14,orfm.bz_7.1_14,2,"[None, None, None, None, None]","[0.36, 0.34, 0.34, 0.33, 0.38]",model_4_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_17,orfm.bz_7.1_17,2,"[None, None, None, None, None]","[0.14, 0.14, 0.25, 0.16, 0.18]",model_2_seed_000,,0.25,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_18,orfm.bz_7.1_18,68,"[None, None, None, None, None]","[0.87, 0.74, 0.82, 0.75, 0.75]",model_3_seed_000,,0.87,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_19,orfm.bz_7.1_19,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_20,orfm.bz_7.1_20,2,"[None, None, None, None, None]","[0.13, 0.16, 0.17, 0.13, 0.13]",model_3_seed_000,,0.16,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_21,orfm.bz_7.1_21,2,"[None, None, None, None, None]","[0.27, 0.24, 0.29, 0.3, 0.27]",model_5_seed_000,,0.29,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_22,orfm.bz_7.1_22,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_1_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_23,orfm.bz_7.1_23,2,"[None, None, None, None, None]","[0.34, 0.38, 0.34, 0.33, 0.36]",model_4_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_27,orfm.bz_7.1_27,2,"[None, None, None, None, None]","[0.23, 0.13, 0.18, 0.17, 0.18]",model_2_seed_000,,0.23,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_28,orfm.bz_7.1_28,1232,"[None, None, None, None, None]","[0.7, 0.68, 0.67, 0.7, 0.67]",model_1_seed_000,,0.67,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_29,orfm.bz_7.1_29,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_30,orfm.bz_7.1_30,2,"[None, None, None, None, None]","[0.15, 0.18, 0.13, 0.15, 0.12]",model_5_seed_000,,0.18,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_31,orfm.bz_7.1_31,2,"[None, None, None, None, None]","[0.3, 0.29, 0.27, 0.24, 0.27]",model_5_seed_000,,0.29,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_32,orfm.bz_7.1_32,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_1_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_33,orfm.bz_7.1_33,2,"[None, None, None, None, None]","[0.33, 0.34, 0.38, 0.36, 0.34]",model_4_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_36,orfm.bz_7.1_36,2,"[None, None, None, None, None]","[0.14, 0.19, 0.14, 0.14, 0.16]",model_1_seed_000,,0.19,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_37,orfm.bz_7.1_37,639,"[None, None, None, None, None]","[0.72, 0.59, 0.62, 0.61, 0.63]",model_2_seed_000,,0.72,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_38,orfm.bz_7.1_38,2,"[None, None, None, None, None]","[0.15, 0.12, 0.17, 0.12, 0.18]",model_3_seed_000,,0.18,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_40,orfm.bz_7.1_40,2,"[None, None, None, None, None]","[0.36, 0.39, 0.31, 0.27, 0.29]",model_3_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_41,orfm.bz_7.1_41,2,"[None, None, None, None, None]","[0.42, 0.41, 0.44, 0.42, 0.4]",model_3_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_42,orfm.bz_7.1_42,2,"[None, None, None, None, None]","[0.19, 0.18, 0.17, 0.19, 0.19]",model_5_seed_000,,0.19,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_43,orfm.bz_7.1_43,2,"[None, None, None, None, None]","[0.31, 0.33, 0.32, 0.32, 0.33]",model_5_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_44,orfm.bz_7.1_44,2,"[None, None, None, None, None]","[0.23, 0.19, 0.21, 0.28, 0.3]",model_3_seed_000,,0.3,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_45,orfm.bz_7.1_45,2,"[None, None, None, None, None]","[0.03, 0.02, 0.03, 0.03, 0.03]",model_2_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_46,orfm.bz_7.1_46,2,"[None, None, None, None, None]","[0.36, 0.36, 0.29, 0.5, 0.36]",model_5_seed_000,,0.5,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_47,orfm.bz_7.1_47,2,"[None, None, None, None, None]","[0.11, 0.13, 0.13, 0.14, 0.15]",model_3_seed_000,,0.13,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_48,orfm.bz_7.1_48,2,"[None, None, None, None, None]","[0.53, 0.38, 0.47, 0.48, 0.45]",model_5_seed_000,,0.53,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_49,orfm.bz_7.1_49,2,"[None, None, None, None, None]","[0.34, 0.39, 0.34, 0.41, 0.37]",model_5_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_50,orfm.bz_7.1_50,2,"[None, None, None, None, None]","[0.44, 0.51, 0.51, 0.52, 0.49]",model_5_seed_000,,0.51,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_51,orfm.bz_7.1_51,2,"[None, None, None, None, None]","[0.3, 0.35, 0.26, 0.31, 0.31]",model_5_seed_000,,0.31,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_52,orfm.bz_7.1_52,350,"[None, None, None, None, None]","[0.73, 0.78, 0.78, 0.79, 0.77]",model_4_seed_000,,0.79,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_54,orfm.bz_7.1_54,2,"[None, None, None, None, None]","[0.26, 0.25, 0.27, 0.26, 0.27]",model_5_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_55,orfm.bz_7.1_55,2,"[None, None, None, None, None]","[0.41, 0.39, 0.41, 0.44, 0.42]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_56,orfm.bz_7.1_56,2,"[None, None, None, None, None]","[0.35, 0.34, 0.33, 0.28, 0.35]",model_5_seed_000,,0.34,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_57,orfm.bz_7.1_57,2,"[None, None, None, None, None]","[0.2, 0.31, 0.27, 0.36, 0.25]",model_3_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_58,orfm.bz_7.1_58,2,"[None, None, None, None, None]","[0.47, 0.33, 0.4, 0.35, 0.43]",model_4_seed_000,,0.47,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_59,orfm.bz_7.1_59,2,"[None, None, None, None, None]","[0.41, 0.4, 0.23, 0.39, 0.33]",model_3_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_60,orfm.bz_7.1_60,2,"[None, None, None, None, None]","[0.05, 0.05, 0.05, 0.05, 0.05]",model_5_seed_000,,0.05,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_61,orfm.bz_7.1_61,2,"[None, None, None, None, None]","[0.39, 0.42, 0.31, 0.34, 0.39]",model_5_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_62,orfm.bz_7.1_62,2,"[None, None, None, None, None]","[0.31, 0.3, 0.3, 0.32, 0.31]",model_4_seed_000,,0.31,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_63,orfm.bz_7.1_63,2,"[None, None, None, None, None]","[0.5, 0.52, 0.44, 0.56, 0.53]",model_5_seed_000,,0.56,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_64,orfm.bz_7.1_64,2,"[None, None, None, None, None]","[0.41, 0.52, 0.47, 0.46, 0.48]",model_5_seed_000,,0.52,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_65,orfm.bz_7.1_65,2,"[None, None, None, None, None]","[0.45, 0.44, 0.44, 0.42, 0.38]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_67,orfm.bz_7.1_67,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.03]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_68,orfm.bz_7.1_68,2,"[None, None, None, None, None]","[0.25, 0.28, 0.39, 0.26, 0.39]",model_4_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_69,orfm.bz_7.1_69,2,"[None, None, None, None, None]","[0.48, 0.44, 0.43, 0.42, 0.43]",model_1_seed_000,,0.48,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_70,orfm.bz_7.1_70,2,"[None, None, None, None, None]","[0.04, 0.04, 0.03, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_71,orfm.bz_7.1_71,2,"[None, None, None, None, None]","[0.22, 0.35, 0.34, 0.31, 0.29]",model_1_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_72,orfm.bz_7.1_72,2,"[None, None, None, None, None]","[0.39, 0.4, 0.34, 0.41, 0.37]",model_1_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_73,orfm.bz_7.1_73,2,"[None, None, None, None, None]","[0.23, 0.23, 0.17, 0.24, 0.23]",model_5_seed_000,,0.23,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_74,orfm.bz_7.1_74,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_76,orfm.bz_7.1_76,2,"[None, None, None, None, None]","[0.36, 0.35, 0.37, 0.41, 0.35]",model_5_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_77,orfm.bz_7.1_77,2,"[None, None, None, None, None]","[0.04, 0.04, 0.03, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_79,orfm.bz_7.1_79,2,"[None, None, None, None, None]","[0.27, 0.26, 0.26, 0.25, 0.25]",model_5_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_84,orfm.bz_7.1_84,2,"[None, None, None, None, None]","[0.34, 0.4, 0.39, 0.4, 0.35]",model_5_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_85,orfm.bz_7.1_85,2,"[None, None, None, None, None]","[0.35, 0.33, 0.37, 0.38, 0.38]",model_3_seed_000,,0.37,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_86,orfm.bz_7.1_86,2,"[None, None, None, None, None]","[0.44, 0.35, 0.42, 0.42, 0.37]",model_5_seed_000,,0.42,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_87,orfm.bz_7.1_87,2,"[None, None, None, None, None]","[0.34, 0.33, 0.22, 0.25, 0.28]",model_4_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_89,orfm.bz_7.1_89,2156,"[None, None, None, None, None]","[0.88, 0.88, 0.88, 0.87, 0.88]",model_3_seed_000,,0.88,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_90,orfm.bz_7.1_90,2,"[None, None, None, None, None]","[0.46, 0.46, 0.43, 0.44, 0.42]",model_4_seed_000,,0.46,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_91,orfm.bz_7.1_91,2,"[None, None, None, None, None]","[0.03, 0.04, 0.04, 0.03, 0.04]",model_1_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_92,orfm.bz_7.1_92,2,"[None, None, None, None, None]","[0.03, 0.04, 0.04, 0.04, 0.03]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_95,orfm.bz_7.1_95,1293,"[None, None, None, None, None]","[0.87, 0.86, 0.87, 0.88, 0.88]",model_3_seed_000,,0.88,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_96,orfm.bz_7.1_96,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.05]",model_5_seed_000,,0.05,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_97,orfm.bz_7.1_97,2,"[None, None, None, None, None]","[0.24, 0.23, 0.2, 0.23, 0.22]",model_5_seed_000,,0.24,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_98,orfm.bz_7.1_98,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.03]",model_4_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_99,orfm.bz_7.1_99,2,"[None, None, None, None, None]","[0.41, 0.39, 0.32, 0.36, 0.4]",model_5_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_101,orfm.bz_7.1_101,2,"[None, None, None, None, None]","[0.36, 0.37, 0.32, 0.35, 0.39]",model_1_seed_000,,0.37,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_102,orfm.bz_7.1_102,2,"[None, None, None, None, None]","[0.41, 0.42, 0.44, 0.36, 0.36]",model_5_seed_000,,0.41,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_103,orfm.bz_7.1_103,2,"[None, None, None, None, None]","[0.38, 0.39, 0.35, 0.4, 0.38]",model_3_seed_000,,0.38,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_105,orfm.bz_7.1_105,2,"[None, None, None, None, None]","[0.3, 0.32, 0.29, 0.3, 0.28]",model_3_seed_000,,0.28,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_106,orfm.bz_7.1_106,2,"[None, None, None, None, None]","[0.02, 0.02, 0.03, 0.03, 0.02]",model_3_seed_000,,0.03,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_107,orfm.bz_7.1_107,2,"[None, None, None, None, None]","[0.43, 0.36, 0.37, 0.41, 0.4]",model_4_seed_000,,0.43,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_109,orfm.bz_7.1_109,2,"[None, None, None, None, None]","[0.45, 0.47, 0.46, 0.47, 0.46]",model_3_seed_000,,0.45,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_110,orfm.bz_7.1_110,2,"[None, None, None, None, None]","[0.34, 0.35, 0.35, 0.35, 0.36]",model_3_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_112,orfm.bz_7.1_112,5,"[None, None, None, None, None]","[0.32, 0.31, 0.34, 0.31, 0.25]",model_5_seed_000,,0.31,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_113,orfm.bz_7.1_113,2,"[None, None, None, None, None]","[0.38, 0.41, 0.39, 0.36, 0.4]",model_4_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_115,orfm.bz_7.1_115,2,"[None, None, None, None, None]","[0.35, 0.32, 0.33, 0.27, 0.34]",model_2_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_116,orfm.bz_7.1_116,2,"[None, None, None, None, None]","[0.36, 0.36, 0.33, 0.36, 0.3]",model_5_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_118,orfm.bz_7.1_118,2,"[None, None, None, None, None]","[0.41, 0.39, 0.38, 0.42, 0.44]",model_5_seed_000,,0.44,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_119,orfm.bz_7.1_119,10,"[None, None, None, None, None]","[0.37, 0.35, 0.37, 0.35, 0.34]",model_5_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_121,orfm.bz_7.1_121,2,"[None, None, None, None, None]","[0.46, 0.5, 0.47, 0.43, 0.44]",model_1_seed_000,,0.5,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_122,orfm.bz_7.1_122,2,"[None, None, None, None, None]","[0.25, 0.28, 0.28, 0.29, 0.26]",model_5_seed_000,,0.28,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_123,orfm.bz_7.1_123,2,"[None, None, None, None, None]","[0.37, 0.37, 0.39, 0.38, 0.39]",model_5_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_124,orfm.bz_7.1_124,2,"[None, None, None, None, None]","[0.34, 0.35, 0.3, 0.36, 0.33]",model_1_seed_000,,0.36,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_125,orfm.bz_7.1_125,2,"[None, None, None, None, None]","[0.26, 0.27, 0.27, 0.26, 0.29]",model_4_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_126,orfm.bz_7.1_126,2,"[None, None, None, None, None]","[0.04, 0.04, 0.04, 0.04, 0.04]",model_3_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_127,orfm.bz_7.1_127,2,"[None, None, None, None, None]","[0.39, 0.37, 0.35, 0.37, 0.36]",model_3_seed_000,,0.37,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_128,orfm.bz_7.1_128,2,"[None, None, None, None, None]","[0.12, 0.11, 0.11, 0.11, 0.11]",model_5_seed_000,,0.12,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_129,orfm.bz_7.1_129,2,"[None, None, None, None, None]","[0.45, 0.49, 0.48, 0.47, 0.47]",model_5_seed_000,,0.49,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_130,orfm.bz_7.1_130,2,"[None, None, None, None, None]","[0.39, 0.3, 0.34, 0.37, 0.38]",model_5_seed_000,,0.37,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_131,orfm.bz_7.1_131,2,"[None, None, None, None, None]","[0.26, 0.3, 0.34, 0.27, 0.32]",model_5_seed_000,,0.32,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_132,orfm.bz_7.1_132,2,"[None, None, None, None, None]","[0.34, 0.32, 0.32, 0.35, 0.25]",model_4_seed_000,,0.32,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_133,orfm.bz_7.1_133,10,"[None, None, None, None, None]","[0.21, 0.2, 0.2, 0.18, 0.24]",model_4_seed_000,,0.2,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_134,orfm.bz_7.1_134,2,"[None, None, None, None, None]","[0.22, 0.19, 0.2, 0.19, 0.27]",model_1_seed_000,,0.27,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_135,orfm.bz_7.1_135,2,"[None, None, None, None, None]","[0.23, 0.3, 0.27, 0.28, 0.31]",model_2_seed_000,,0.3,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_136,orfm.bz_7.1_136,2,"[None, None, None, None, None]","[0.3, 0.15, 0.22, 0.31, 0.22]",model_3_seed_000,,0.31,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_138,orfm.bz_7.1_138,2,"[None, None, None, None, None]","[0.39, 0.36, 0.34, 0.37, 0.32]",model_5_seed_000,,0.39,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_142,orfm.bz_7.1_142,2,"[None, None, None, None, None]","[0.31, 0.35, 0.29, 0.37, 0.35]",model_5_seed_000,,0.35,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_143,orfm.bz_7.1_143,10,"[None, None, None, None, None]","[0.35, 0.33, 0.33, 0.34, 0.33]",model_3_seed_000,,0.33,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_146,orfm.bz_7.1_146,2,"[None, None, None, None, None]","[0.49, 0.46, 0.47, 0.49, 0.41]",model_5_seed_000,,0.47,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_147,orfm.bz_7.1_147,2,"[None, None, None, None, None]","[0.03, 0.03, 0.03, 0.03, 0.04]",model_5_seed_000,,0.04,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_149,orfm.bz_7.1_149,2,"[None, None, None, None, None]","[0.34, 0.31, 0.31, 0.33, 0.4]",model_1_seed_000,,0.4,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_150,orfm.bz_7.1_150,2,"[None, None, None, None, None]","[0.45, 0.46, 0.44, 0.47, 0.44]",model_5_seed_000,,0.47,1,1,1
/home/prichter/Documents/banfield/betazoid/data/genes/colabfold/bz_7/orfm.bz_7.1_151,orfm.bz_7.1_151,2,"[None, None, None, None, None]","[0.26, 0.32, 0.34, 0.34, 0.31]",model_1_seed_000,,0.34,1,1,1
